path,speaker_id,language_id,split,flag,filename
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010732/en/en_35206883.wav,id010732,en,train,1,en_35206883.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010732/en/en_35206885.wav,id010732,en,train,1,en_35206885.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010732/en/en_35206886.wav,id010732,en,train,1,en_35206886.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010732/en/en_35206887.wav,id010732,en,train,1,en_35206887.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765020.wav,id010754,en,train,1,en_39765020.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765021.wav,id010754,en,train,1,en_39765021.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765022.wav,id010754,en,train,1,en_39765022.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765100.wav,id010754,en,train,1,en_39765100.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765103.wav,id010754,en,train,1,en_39765103.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765110.wav,id010754,en,train,1,en_39765110.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_39765113.wav,id010754,en,train,1,en_39765113.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010754/en/en_41832155.wav,id010754,en,train,1,en_41832155.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034244.wav,id010892,en,train,1,en_40034244.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034245.wav,id010892,en,train,1,en_40034245.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034247.wav,id010892,en,train,1,en_40034247.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034269.wav,id010892,en,train,1,en_40034269.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034272.wav,id010892,en,train,1,en_40034272.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034325.wav,id010892,en,train,1,en_40034325.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034338.wav,id010892,en,train,1,en_40034338.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id010892/en/en_40034340.wav,id010892,en,train,1,en_40034340.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160427.wav,id011055,en,train,1,en_33160427.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160487.wav,id011055,en,train,1,en_33160487.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160488.wav,id011055,en,train,1,en_33160488.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160494.wav,id011055,en,train,1,en_33160494.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160521.wav,id011055,en,train,1,en_33160521.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160530.wav,id011055,en,train,1,en_33160530.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160532.wav,id011055,en,train,1,en_33160532.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011055/en/en_33160556.wav,id011055,en,train,1,en_33160556.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36502439.wav,id011130,en,train,1,en_36502439.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36502462.wav,id011130,en,train,1,en_36502462.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36558583.wav,id011130,en,train,1,en_36558583.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36558607.wav,id011130,en,train,1,en_36558607.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36558970.wav,id011130,en,train,1,en_36558970.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_36558986.wav,id011130,en,train,1,en_36558986.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_43347175.wav,id011130,en,train,1,en_43347175.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011130/en/en_43347188.wav,id011130,en,train,1,en_43347188.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909877.wav,id011138,en,train,1,en_41909877.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909878.wav,id011138,en,train,1,en_41909878.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909880.wav,id011138,en,train,1,en_41909880.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909883.wav,id011138,en,train,1,en_41909883.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909886.wav,id011138,en,train,1,en_41909886.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909891.wav,id011138,en,train,1,en_41909891.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909893.wav,id011138,en,train,1,en_41909893.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011138/en/en_41909894.wav,id011138,en,train,1,en_41909894.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42816832.wav,id011169,en,train,1,en_42816832.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42816835.wav,id011169,en,train,1,en_42816835.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42816837.wav,id011169,en,train,1,en_42816837.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42816982.wav,id011169,en,train,1,en_42816982.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42816983.wav,id011169,en,train,1,en_42816983.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42817155.wav,id011169,en,train,1,en_42817155.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42817158.wav,id011169,en,train,1,en_42817158.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011169/en/en_42817168.wav,id011169,en,train,1,en_42817168.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_38992274.wav,id011245,en,train,1,en_38992274.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39009444.wav,id011245,en,train,1,en_39009444.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39010413.wav,id011245,en,train,1,en_39010413.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39010480.wav,id011245,en,train,1,en_39010480.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39010488.wav,id011245,en,train,1,en_39010488.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39010567.wav,id011245,en,train,1,en_39010567.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39010634.wav,id011245,en,train,1,en_39010634.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011245/en/en_39012820.wav,id011245,en,train,1,en_39012820.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284368.wav,id011305,en,train,1,en_42284368.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284369.wav,id011305,en,train,1,en_42284369.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284370.wav,id011305,en,train,1,en_42284370.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284371.wav,id011305,en,train,1,en_42284371.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284372.wav,id011305,en,train,1,en_42284372.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284398.wav,id011305,en,train,1,en_42284398.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284401.wav,id011305,en,train,1,en_42284401.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011305/en/en_42284402.wav,id011305,en,train,1,en_42284402.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890343.wav,id011348,en,train,1,en_28890343.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890351.wav,id011348,en,train,1,en_28890351.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890352.wav,id011348,en,train,1,en_28890352.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890517.wav,id011348,en,train,1,en_28890517.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890530.wav,id011348,en,train,1,en_28890530.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890534.wav,id011348,en,train,1,en_28890534.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890546.wav,id011348,en,train,1,en_28890546.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011348/en/en_28890555.wav,id011348,en,train,1,en_28890555.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30239103.wav,id011409,en,train,1,en_30239103.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30242781.wav,id011409,en,train,1,en_30242781.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30250337.wav,id011409,en,train,1,en_30250337.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30286526.wav,id011409,en,train,1,en_30286526.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30329231.wav,id011409,en,train,1,en_30329231.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30347931.wav,id011409,en,train,1,en_30347931.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30603004.wav,id011409,en,train,1,en_30603004.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011409/en/en_30603008.wav,id011409,en,train,1,en_30603008.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44155516.wav,id011470,en,train,1,en_44155516.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44182608.wav,id011470,en,train,1,en_44182608.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44182621.wav,id011470,en,train,1,en_44182621.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44182622.wav,id011470,en,train,1,en_44182622.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44182658.wav,id011470,en,train,1,en_44182658.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44257690.wav,id011470,en,train,1,en_44257690.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44257692.wav,id011470,en,train,1,en_44257692.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011470/en/en_44257696.wav,id011470,en,train,1,en_44257696.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090224.wav,id011502,en,train,1,en_35090224.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090228.wav,id011502,en,train,1,en_35090228.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090254.wav,id011502,en,train,1,en_35090254.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090272.wav,id011502,en,train,1,en_35090272.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090296.wav,id011502,en,train,1,en_35090296.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35090361.wav,id011502,en,train,1,en_35090361.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35093952.wav,id011502,en,train,1,en_35093952.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011502/en/en_35100958.wav,id011502,en,train,1,en_35100958.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934811.wav,id011516,en,train,1,en_28934811.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934812.wav,id011516,en,train,1,en_28934812.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934813.wav,id011516,en,train,1,en_28934813.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934867.wav,id011516,en,train,1,en_28934867.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934881.wav,id011516,en,train,1,en_28934881.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934882.wav,id011516,en,train,1,en_28934882.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934883.wav,id011516,en,train,1,en_28934883.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011516/en/en_28934884.wav,id011516,en,train,1,en_28934884.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500095.wav,id011545,en,train,1,en_28500095.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500096.wav,id011545,en,train,1,en_28500096.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500097.wav,id011545,en,train,1,en_28500097.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500112.wav,id011545,en,train,1,en_28500112.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500113.wav,id011545,en,train,1,en_28500113.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500331.wav,id011545,en,train,1,en_28500331.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500332.wav,id011545,en,train,1,en_28500332.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011545/en/en_28500333.wav,id011545,en,train,1,en_28500333.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35083883.wav,id011689,en,train,1,en_35083883.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35083884.wav,id011689,en,train,1,en_35083884.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084393.wav,id011689,en,train,1,en_35084393.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084395.wav,id011689,en,train,1,en_35084395.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084401.wav,id011689,en,train,1,en_35084401.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084402.wav,id011689,en,train,1,en_35084402.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084405.wav,id011689,en,train,1,en_35084405.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011689/en/en_35084406.wav,id011689,en,train,1,en_35084406.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810052.wav,id011819,en,train,1,en_37810052.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810094.wav,id011819,en,train,1,en_37810094.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810243.wav,id011819,en,train,1,en_37810243.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810297.wav,id011819,en,train,1,en_37810297.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810335.wav,id011819,en,train,1,en_37810335.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810339.wav,id011819,en,train,1,en_37810339.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810428.wav,id011819,en,train,1,en_37810428.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011819/en/en_37810464.wav,id011819,en,train,1,en_37810464.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549049.wav,id011829,en,train,1,en_46549049.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549050.wav,id011829,en,train,1,en_46549050.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549051.wav,id011829,en,train,1,en_46549051.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549060.wav,id011829,en,train,1,en_46549060.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549063.wav,id011829,en,train,1,en_46549063.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549080.wav,id011829,en,train,1,en_46549080.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549082.wav,id011829,en,train,1,en_46549082.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011829/en/en_46549083.wav,id011829,en,train,1,en_46549083.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807617.wav,id011850,en,train,1,en_11807617.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807618.wav,id011850,en,train,1,en_11807618.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807620.wav,id011850,en,train,1,en_11807620.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807622.wav,id011850,en,train,1,en_11807622.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807625.wav,id011850,en,train,1,en_11807625.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807628.wav,id011850,en,train,1,en_11807628.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807633.wav,id011850,en,train,1,en_11807633.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011850/en/en_11807635.wav,id011850,en,train,1,en_11807635.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41910570.wav,id011906,en,train,1,en_41910570.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41910585.wav,id011906,en,train,1,en_41910585.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41910598.wav,id011906,en,train,1,en_41910598.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41910613.wav,id011906,en,train,1,en_41910613.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41924555.wav,id011906,en,train,1,en_41924555.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_41924614.wav,id011906,en,train,1,en_41924614.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_42508193.wav,id011906,en,train,1,en_42508193.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011906/en/en_42508194.wav,id011906,en,train,1,en_42508194.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36496866.wav,id011930,en,train,1,en_36496866.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36502275.wav,id011930,en,train,1,en_36502275.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36523643.wav,id011930,en,train,1,en_36523643.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36524425.wav,id011930,en,train,1,en_36524425.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36539032.wav,id011930,en,train,1,en_36539032.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36539711.wav,id011930,en,train,1,en_36539711.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36540033.wav,id011930,en,train,1,en_36540033.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id011930/en/en_36622664.wav,id011930,en,train,1,en_36622664.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892366.wav,id012206,en,train,1,en_30892366.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892367.wav,id012206,en,train,1,en_30892367.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892368.wav,id012206,en,train,1,en_30892368.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892369.wav,id012206,en,train,1,en_30892369.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892370.wav,id012206,en,train,1,en_30892370.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892466.wav,id012206,en,train,1,en_30892466.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892469.wav,id012206,en,train,1,en_30892469.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012206/en/en_30892470.wav,id012206,en,train,1,en_30892470.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012224/en/en_35939018.wav,id012224,en,train,1,en_35939018.wav
data/raw/TidyVoiceX_ASV/TidyVoiceX_Train/id012224/en/en_35939036.wav,id012224,en,train,1,en_35939036.wav
